timestamp,device_label,model,imgsz,format,device,threads,elapsed_s,window_idx,frames,fps_window,lat_p50_ms,lat_p95_ms,temp_c,freq_mhz,throttled_flags,rss_mb
2026-08-14T12:18:16+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,248.051,106,30,11.817,83.993,94.195,71.6,2400.0,,925.672
2026-08-14T12:18:18+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,250.429,107,30,12.632,80.565,126.343,71.6,2400.0,,925.547
2026-08-14T12:18:21+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,252.565,108,30,14.058,66.804,83.505,72.15,2400.0,,923.672
2026-08-14T12:18:23+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,254.943,109,30,12.631,83.878,97.335,72.7,2400.0,,923.984
2026-08-14T12:18:25+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,257.294,110,30,12.773,80.879,101.581,71.6,2400.0,,925.641
2026-08-14T12:18:28+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,259.514,111,30,13.527,78.839,94.278,71.6,2400.0,,925.641
2026-08-14T12:18:30+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,261.907,112,30,12.553,81.052,116.808,73.25,2400.0,,925.047
2026-08-14T12:18:32+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,264.322,113,30,12.434,81.931,97.281,71.05,2400.0,,925.641
2026-08-14T12:18:35+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,266.838,114,30,11.935,82.392,92.636,71.6,2400.0,,925.656
2026-08-14T12:18:37+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,269.331,115,30,12.043,81.471,104.017,71.6,2400.0,,924.031
