timestamp,device_label,model,imgsz,format,device,threads,elapsed_s,window_idx,frames,fps_window,lat_p50_ms,lat_p95_ms,temp_c,freq_mhz,throttled_flags,rss_mb
2026-08-14T12:04:10+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,215.716,98,30,12.668,76.858,92.132,75.45,2400.0,,990.344
2026-08-14T12:04:12+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,217.832,99,30,14.194,75.752,81.319,73.8,2400.0,,989.594
2026-08-14T12:04:14+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,219.997,100,30,13.876,66.504,95.718,72.15,2400.0,,989.594
2026-08-14T12:04:16+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,222.224,101,30,13.485,75.188,79.513,74.35,2400.0,,990.984
2026-08-14T12:04:18+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,224.321,102,30,14.325,71.881,78.414,73.25,2400.0,,992.125
2026-08-14T12:04:20+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,226.397,103,30,14.469,68.504,88.471,74.9,2400.0,,990.203
2026-08-14T12:04:22+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,228.6,104,30,13.631,77.06,89.012,74.35,2400.0,,989.594
2026-08-14T12:04:25+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,230.996,105,30,12.532,75.149,79.21,74.35,2400.0,,992.906
2026-08-14T12:04:27+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,233.351,106,30,12.751,77.056,91.993,73.25,2400.0,,991.0
2026-08-14T12:04:29+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,235.537,107,30,13.741,74.025,84.262,73.8,2400.0,,991.219
2026-08-14T12:04:31+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,237.603,108,30,14.538,66.125,82.875,73.8,2400.0,,991.219
2026-08-14T12:04:34+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,239.786,109,30,13.758,73.93,83.763,73.8,2400.0,,989.75
2026-08-14T12:04:36+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,241.972,110,30,13.742,76.462,83.122,73.25,2400.0,,996.438
2026-08-14T12:04:38+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,244.13,111,30,13.915,71.146,85.321,73.25,2400.0,,992.562
2026-08-14T12:04:40+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,246.303,112,30,13.821,74.01,96.931,74.9,2400.0,,993.484
2026-08-14T12:04:42+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,248.574,113,30,13.227,77.103,89.844,73.8,2400.0,,994.094
2026-08-14T12:04:45+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,250.917,114,30,12.818,76.276,91.76,73.25,2400.0,,990.5
2026-08-14T12:04:47+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,253.317,115,30,12.51,76.915,108.059,73.25,2400.0,,990.703
2026-08-14T12:04:49+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,255.416,116,30,14.31,65.924,87.317,73.8,2400.0,,990.25
2026-08-14T12:04:51+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,257.482,117,30,14.542,66.703,77.7,73.25,2400.0,,993.297
2026-08-14T12:04:54+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,259.763,118,30,13.165,76.164,91.424,74.35,2400.0,,991.156
2026-08-14T12:04:56+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,261.819,119,30,14.605,66.726,96.518,74.35,2400.0,,990.938
2026-08-14T12:04:58+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,264.02,120,30,13.647,68.473,97.829,74.35,2400.0,,990.984
